"";"x"
"1977";4,21089805330807
"1978";4,79119449091887
"1979";10,9754057441617
"1980";1,61267137178669
"1981";1,72034769042535
"1982";3,77609992904666
"1983";6,76267839049494
"1984";7,46333557921222
"1985";2,27619590227446
"1986";5,38111581904877
"1987";4,87132106630727
"1988";8,5856194112773
"1989";8,26757670950616
"1990";4,06315791669644
"1991";5,13798129998576
"1992";6,95816784020463
"1993";0,0395220902091022
"1994";4,06918710355986
"1995";6,72461865200744
"1996";3,43030353685964
"1997";4,82024539595543
"1998";4,93697739369888
"1999";2,82904035705106
"2000";2,01656049146483
"2001";4,40039829500562
"2002";3,95891653157874
"2003";7,50228519698436
"2004";9,58964663748477
"2005";4,96423286190006
"2006";6,19601597747464
"2007";4,78875405828281
"2008";6,80407953164339
"2009";5,65548638683639
"2010";5,70978650558063
"2011";8,33874538284801
"2012";2,03773655181364
"2013";9,34359203937648
"2014";6,04733723653949
"2015";5,54246603213658
"2016";3,31927444660826
"2017";4,50836722525241
"2018";6,12105441329133
"2019";-1,19114277219527
"2020";3,19543415348572
"2021";6,75797483691743
"2022";4,11655464094467
"2023";2,59841736354721
"2024";3,09291640659503
"2025";5,70724709724213
"2026";0,0955028454574745
"2027";7,61368772174662
"2028";-1,50680402330784
"2029";3,48998143305332
"2030";2,63845256307954
"2031";1,25419937135474
"2032";1,76627797966114
"2033";5,75023206081681
"2034";4,64067790635236
"2035";4,09744210264142
"2036";-1,96229132674557
"2037";1,02703786551264
"2038";4,60607866261189
"2039";2,36589454096082
"2040";2,60969320906698
"2041";8,14862213899311
"2042";5,52676504555202
"2043";1,86846613508369
"2044";3,59391195499336
"2045";4,14528955534739
"2046";2,95911445629469
"2047";2,10783916851631
"2048";4,84458775399882
"2049";7,22358415855929
"2050";5,68055601070189
"2051";4,39955896185272
"2052";6,16346073430647
"2053";7,38175510115449
"2054";4,57845812525491
"2055";6,36741559683762
"2056";1,56328127874211
"2057";4,25104793549339
"2058";3,73910517351787
"2059";5,58699351068012
"2060";6,07195854152895
"2061";4,62914606300799
"2062";2,7013573316306
"2063";2,21085734964584
"2064";5,83556183180624
"2065";9,07051055682625
"2066";2,63859321521091
"2067";3,84560398310842
"2068";5,99204168075583
"2069";3,33613864981151
"2070";5,36471694446136
"2071";4,85721164906492
"2072";2,67124522829995
"2073";7,49432375341493
"2074";7,53892351166891
"2075";8,0724185199716
"2076";8,80398975854713
"2077";3,48091463623227
"2078";3,60655431047508
"2079";5,78365400147522
"2080";6,89024292965487
"2081";3,98112153132529
"2082";3,72996557479856
"2083";3,14518541733604
"2084";9,44660567218023
"2085";-2,52449905612443
"2086";4,49726589864836
"2087";5,1146386311606
"2088";1,82117119101929
"2089";6,15627768446191
"2090";-0,901263051430319
"2091";7,86490658333576
"2092";0,00991824538821184
"2093";-1,60820464029108
"2094";2,70930852262391
"2095";5,48624118173696
"2096";3,04529850570751
"2097";3,32213901416714
"2098";5,99961492517334
"2099";1,82329723553465
"2100";4,74245136271858
"2101";6,49379897878818
"2102";9,90196897012583
"2103";6,43835564372059
"2104";10,1442889765003
"2105";6,35948010058915
"2106";4,99027661952392
"2107";-1,76960456874818
"2108";1,32602434420807
"2109";4,04311212878533
"2110";7,13681136756135
"2111";4,03245928046549
"2112";6,63094586376451
"2113";1,80856594448378
"2114";4,17761084794833
"2115";5,65101809743145
"2116";3,92184284550317
"2117";5,33849508494945
"2118";2,98775592184023
"2119";6,12303566977851
"2120";4,75683532246623
"2121";4,85885196004061
"2122";-0,846361259338435
"2123";2,97899425616378
"2124";0,531067745305256
"2125";0,182845827139088
"2126";3,51835069746429
"2127";4,51760489676319
"2128";5,85080067740186
"2129";8,27378795090097
"2130";6,33320089076775
"2131";8,03621102227543
"2132";3,4210691370964
"2133";4,07647948043364
"2134";8,25550665327876
"2135";5,00362155181431
"2136";-0,0407341470501228
"2137";2,46033344272363
"2138";8,0227761794982
"2139";3,16778822696762
"2140";6,00033239833137
"2141";5,04266808704194
"2142";3,51092717795101
"2143";3,94764082278086
"2144";6,17516164357428
"2145";5,62873648667674
"2146";8,7040104196975
"2147";4,40054064669519
"2148";2,23037587391995
"2149";5,49770930473833
"2150";7,11600365973254
"2151";11,845900867181
"2152";3,6089509606888
"2153";4,0209392842752
"2154";7,64747963119385
"2155";8,84385837951339
"2156";3,02395443018507
"2157";6,99371136483324
"2158";3,30452745787298
"2159";2,11346518927328
"2160";6,87008270570077
"2161";5,31949331660321
"2162";6,16799263442666
"2163";3,25848950983415
"2164";10,3849338677803
"2165";6,99586402714312
"2166";3,8767927230439
"2167";7,10824679303138
"2168";1,35645684831897
"2169";4,58674961915232
"2170";9,21007369604157
"2171";4,43348206518697
"2172";7,73147111598665
"2173";4,33423399943026
"2174";-1,89407920091867
"2175";2,35936236330171
"2176";5,66820706710491
"2177";9,33965813280202
"2178";3,2197936249975
"2179";5,82793703414765
"2180";2,1055421315613
"2181";1,9506312759986
"2182";2,66805006974953
"2183";9,10718620200074
"2184";7,8209302697327
"2185";6,7809954719531
"2186";8,34638766030943
"2187";3,72672500979948
"2188";7,27873081067936
"2189";5,62888783361465
"2190";1,85269722556155
"2191";2,50681333315477
"2192";5,15015879575744
"2193";5,61689018448963
"2194";4,03592474401707
"2195";2,01052626864039
"2196";-1,27267582146747
"2197";6,2757064383233
"2198";4,11418487258871
"2199";6,64748264954384
"2200";0,362324560249506
"2201";1,23999219406267
"2202";4,6660043759841
"2203";0,761559393104891
"2204";-0,948861552162133
"2205";7,3507862235007
"2206";7,7026080192486
"2207";1,91010907398649
"2208";4,18382819430022
"2209";1,59808128448624
"2210";5,94928075025895
"2211";4,91096509699403
"2212";2,3916186471219
"2213";2,67734736831144
"2214";1,81375641971541
"2215";6,30912278657763
"2216";6,7130265434423
"2217";6,12942468324766
"2218";2,47133090775207
"2219";-0,358508884705818
"2220";6,59262698946342
"2221";4,46882315781704
"2222";4,88182295008551
"2223";8,09638395462016
"2224";2,3194524967952
"2225";8,43204597705504
"2226";3,76042551436121
"2227";2,86043653473196
"2228";4,3827615685473
"2229";6,17005918652854
"2230";4,37835306423283
"2231";2,29847833835642
"2232";4,15512716362766
"2233";-2,62579330341394
"2234";3,47446495438267
"2235";6,36789865261708
"2236";4,49222067640374
"2237";7,06498316678368
"2238";6,45794730192338
"2239";6,93694023906676
"2240";6,96813483507645
"2241";-0,215742284122798
"2242";5,01247904005533
"2243";9,89020200382048
"2244";3,55854431886674
"2245";6,35840732726169
"2246";5,43018119293981
"2247";6,67103667556407
"2248";4,18390964848846
"2249";3,05510211045199
"2250";5,21588253309694
"2251";5,62344449211024
"2252";4,44400313094841
"2253";5,09432199507934
"2254";6,23405580107233
"2255";2,67144832861261
"2256";8,41903297159419
"2257";11,6022808122398
"2258";9,43161598620452
"2259";3,6367464478773
"2260";-0,468661807097341
"2261";5,16259387132879
"2262";7,64081966181221
"2263";7,334320093807
"2264";1,31075967586477
"2265";1,66055446776976
"2266";5,40123390463291
"2267";6,87824403613056
"2268";7,61879499156638
"2269";7,44917593681687
"2270";2,09607352410053
"2271";1,06218483140004
"2272";-1,03755933387785
"2273";6,51479809318345
"2274";7,48433469730828
"2275";6,00755206647513
"2276";1,82262666196606
"2277";9,70315024984804
"2278";3,88956012690983
"2279";10,3371150844871
"2280";6,65420601524173
"2281";8,57093193525657
"2282";5,99180667888322
"2283";4,80604331570037
"2284";1,96235579488036
"2285";3,32445742942592
"2286";4,85867649117072
"2287";5,84622220395513
"2288";4,90034236300671
"2289";4,46608403271975
"2290";5,55045655082618
"2291";3,42688387220745
"2292";3,39218763098147
"2293";0,632885895031928
"2294";7,53881441080402
"2295";5,14079710400457
"2296";4,74912729971796
"2297";2,77724415567525
"2298";4,25667840829278
"2299";1,73965143289611
"2300";1,85210794294175
"2301";-0,756855315119785
"2302";7,94509631794531
"2303";5,37789224643589
"2304";1,64967087333671
"2305";8,49135981123771
"2306";6,87377505010735
"2307";7,22714682375399
"2308";4,32268829917155
"2309";3,73138398024303
"2310";4,70584129398052
"2311";6,21407196871274
"2312";7,39974381992335
"2313";9,76840744987079
"2314";3,47278878758819
"2315";1,95330575554556
"2316";5,30257599683129
"2317";14,0663125558712
"2318";3,71415246474889
"2319";8,43704365335428
"2320";4,27070537124472
"2321";3,56437028670837
"2322";2,86874863337733
"2323";4,36626611684719
"2324";9,9253534126263
"2325";5,90554016169032
"2326";6,46198736964585
"2327";7,51620737729678
"2328";11,215224538658
"2329";7,32685652623859
"2330";0,718665941144199
"2331";1,89946599360156
"2332";0,231634659224524
"2333";-3,54564030968136
"2334";8,87220178337782
"2335";3,51882837715278
"2336";6,18491203311805
"2337";8,54485355943174
"2338";3,46450191625859
"2339";4,59509705401334
"2340";6,05076853857336
"2341";5,67763766545287
"2342";2,67705425123569
"2343";7,19244683001977
"2344";6,6369065847274
"2345";4,13465211223553
"2346";1,33285726742299
"2347";6,90000078670576
"2348";9,282558967745
"2349";9,14155248016807
"2350";7,61790370038601
"2351";3,55059479404318
"2352";3,40595924152835
"2353";3,2369457302423
"2354";3,76490639303749
"2355";7,12755686376015
"2356";5,76919026060697
"2357";-0,569081758914405
"2358";-0,581762889443361
"2359";4,93149771879694
"2360";5,44981624184312
"2361";-1,92242302610588
"2362";2,55065832256368
"2363";5,08268345509005
"2364";9,38535774552943
"2365";-1,03860618496685
"2366";1,23366716605407
"2367";1,75907945834533
"2368";5,52618823594655
"2369";5,99251766424276
"2370";4,03793230609882
"2371";0,163013936150042
"2372";3,10834274940704
"2373";3,31854204003234
"2374";4,39225614674894
"2375";9,86865554339503
"2376";2,96968840868601
"2377";5,22879321541607
"2378";2,88380497511927
"2379";1,27931645286824
"2380";6,9078436936058
"2381";1,84811396104176
"2382";13,2056275688666
"2383";5,27768881348164
"2384";5,18076072823603
"2385";4,80036436696742
"2386";10,5309366201202
"2387";6,99178133121082
"2388";4,24702806875609
"2389";1,50143058016749
"2390";1,88381671784767
"2391";2,64503208398807
"2392";8,64484529293493
"2393";4,43305527268729
"2394";2,72840413196052
"2395";7,37617843364082
"2396";9,03554005706652
"2397";2,91640554778605
"2398";3,66520236787288
"2399";6,03585256017136
"2400";4,9854666903921
"2401";6,21909941445433
"2402";10,1425955773143
"2403";4,81884033763711
"2404";4,15789319739727
"2405";6,45624338268337
"2406";4,85196641078011
"2407";6,88329518459836
"2408";4,32808654573923
"2409";6,33056814320332
"2410";0,308777877296324
"2411";5,04171097491017
"2412";3,45135203814895
"2413";1,42837227344742
"2414";3,76079237648892
"2415";6,11598483626872
"2416";5,27702889206139
"2417";7,08045128756338
"2418";7,82269772946064
"2419";7,48539208918358
"2420";4,02653247057396
"2421";1,01553140582883
"2422";4,15899509026292
"2423";8,50896630953245
"2424";4,63557090527578
"2425";0,0881250468646453
"2426";6,47414966860933
"2427";5,84545793208011
"2428";3,79818993442345
"2429";5,52008450856801
"2430";9,108163008636
"2431";8,89758828127052
"2432";3,63110931936362
"2433";5,03199458557417
"2434";0,637732565197277
"2435";2,81674002209377
"2436";11,0247211923955
"2437";9,49402905653285
"2438";4,3122358241506
"2439";2,92260456409168
"2440";0,900130108494793
"2441";11,3781555612911
"2442";5,34388917451542
"2443";3,21815327189865
"2444";8,23420201385376
"2445";1,70124250142326
"2446";7,17969259281936
"2447";9,32261090671579
"2448";4,36948952113501
"2449";9,35384283165011
"2450";6,92465429422775
"2451";2,96357714336012
"2452";6,72293820904238
"2453";2,88645642113321
"2454";3,39804782831019
"2455";7,32315381985297
"2456";3,57313581398359
"2457";4,92671786333945
"2458";8,0570242888531
"2459";1,38325881320433
"2460";9,7858816024161
"2461";11,125866379979
"2462";6,84344375012993
"2463";6,26579352241047
"2464";3,51073499692031
"2465";6,47288423847811
"2466";3,49405349118946
"2467";5,86450945475485
"2468";2,94012197527662
"2469";7,3652113580915
"2470";7,07410652289106
"2471";8,72899702415398
"2472";10,9466291372875
"2473";3,06067449614256
"2474";7,89856787668205
"2475";0,718197658714371
"2476";3,62754872405593
"2477";7,83640005382539
"2478";2,78483254889283
"2479";6,03692209963371
"2480";2,29866591831419
"2481";3,88894788765482
"2482";4,87760922064981
"2483";3,16304370078187
"2484";-0,837556269449102
"2485";5,72928898858273
"2486";6,42470028621358
"2487";5,41014372218343
"2488";3,53375682293507
"2489";7,70061097178131
"2490";8,23260698018425
"2491";-2,12101256814976
"2492";8,37372451258734
"2493";-0,338643241460534
"2494";3,96634891269372
"2495";1,67248065872217
"2496";3,10968265123072
"2497";8,95065130617272
"2498";6,60354016485222
"2499";6,48169425722564
"2500";-1,23397729403444
"2501";5,58897602822469
"2502";6,88640946162169
"2503";7,58284143018085
"2504";2,08025794857431
"2505";7,81262915609197
"2506";0,814382665114198
"2507";10,216229056629
"2508";2,60409712926939
"2509";7,29507316030804
"2510";5,95373403540631
"2511";1,80919844716134
"2512";8,43277596820579
"2513";5,10013052788218
"2514";7,45522332454354
"2515";5,65457625746662
"2516";7,60549175722974
"2517";5,06504156269423
"2518";8,34568594907904
"2519";3,94345740526662
"2520";6,5818649547464
"2521";6,13571456673183
"2522";7,53157933129514
"2523";3,1368725151294
"2524";5,5330744936036
"2525";3,25950476260445
"2526";7,72591347720033
"2527";3,08994086157475
"2528";10,1967160891302
"2529";7,37111480611735
"2530";4,95887606343848
"2531";8,61858942561747
"2532";4,74622717958524
"2533";6,6897868449081
"2534";6,5845832000453
"2535";6,26911529723098
"2536";3,20970731087267
"2537";1,24746716719641
"2538";-0,0448021293214911
"2539";3,63111092299619
"2540";7,0483795766074
"2541";4,28288754949154
"2542";1,38994719959618
"2543";11,4694328058502
"2544";7,10602826914583
"2545";10,8398543007969
"2546";8,63910906116386
"2547";3,16586264490646
"2548";3,76423639025964
"2549";0,677957065190865
"2550";7,22142035932904
"2551";9,87097775668201
"2552";2,23854536578221
"2553";1,39340705954247
"2554";7,64803420509345
"2555";0,450562893197808
"2556";10,7648346733056
"2557";6,71640733341874
"2558";-0,144685161515669
"2559";6,06475668719727
"2560";5,31554559743298
"2561";-2,40524059955402
"2562";4,87442590902814
"2563";3,23821769639889
"2564";2,33810902172824
"2565";5,71615045925205
"2566";7,55267090688142
"2567";10,1810264996422
"2568";-2,89752293828623
"2569";7,23083398342989
"2570";2,14294666599412
"2571";8,46899049614153
"2572";6,03758502247351
"2573";9,33487151618129
"2574";0,551716082730027
"2575";6,48389389288652
"2576";5,8854780141039
"2577";8,14358673775828
"2578";4,306494474095
"2579";8,43205053778622
"2580";3,66511737357236
"2581";3,71228778832067
"2582";5,07613790436735
"2583";1,79224348285311
"2584";3,63028507749714
"2585";8,33001148544725
"2586";9,95548611291719
"2587";8,34276403888507
"2588";3,72540447443425
"2589";5,95543965661886
"2590";5,29546894683423
"2591";1,22291758119261
"2592";5,77222463342215
"2593";2,52712001698457
"2594";1,81812734315859
"2595";7,17651638409772
"2596";2,87620433868098
"2597";4,56785374847115
"2598";2,0788532693557
"2599";5,16783327755942
"2600";6,47703965945147
"2601";6,50763576400073
"2602";1,77422606831184
"2603";8,77412675007973
"2604";9,47891513913317
"2605";6,11873127923225
"2606";5,47243864365304
"2607";5,23202870996324
"2608";5,77263783781924
"2609";6,12927076616791
"2610";5,41047085684451
"2611";6,9614695127442
"2612";3,9926943728674
"2613";8,38803478550652
"2614";4,88695156468813
"2615";-0,267082049608487
"2616";4,70083889184979
"2617";6,34106135796162
"2618";8,6900950185011
"2619";5,18063129784532
"2620";-0,820207605013005
"2621";5,01449529777608
"2622";1,40236423409758
"2623";2,07168288905075
"2624";1,92311884629509
"2625";2,60231922646231
"2626";8,41138727167008
"2627";2,50541330136847
"2628";3,6828116781411
"2629";5,55252038420076
"2630";7,67113887673757
"2631";2,99988496977505
"2632";2,52132840839001
"2633";3,44415283335848
"2634";1,48484390229987
"2635";7,76010004840944
"2636";-1,54587440229683
"2637";3,4169237679353
"2638";0,676579933718375
"2639";-0,870354352569329
"2640";5,08597459123779
"2641";9,61470698396833
"2642";9,90392106439947
"2643";3,31167137494171
"2644";2,90913287444527
"2645";3,38532108958524
"2646";7,13033069535155
"2647";-2,68509088894006
"2648";5,74310142326687
"2649";3,78337885697734
"2650";2,76818450944669
"2651";-1,01836009396037
"2652";4,38252074665114
"2653";0,0528296826323977
"2654";4,95407638042299
"2655";2,31529496745974
"2656";5,1389591725507
"2657";6,38301223815135
"2658";3,48878369840617
"2659";1,93280463135199
"2660";3,16477331290907
"2661";2,99781949035652
"2662";0,520172512833589
"2663";2,65814535828141
"2664";4,41978459542854
"2665";4,3375000706018
"2666";5,98862521966188
"2667";8,87562716937062
"2668";6,0010130949916
"2669";9,42736092422617
"2670";3,05622210583908
"2671";9,05200523000099
"2672";6,78022672345282
"2673";1,4248733442979
"2674";6,20651303745567
"2675";1,28692147829157
"2676";7,84169202707514
"2677";3,38076156491725
"2678";4,29166943889014
"2679";2,9613905331703
"2680";2,44346512290711
"2681";10,1064191275903
"2682";7,97541356870832
"2683";7,02563923108234
"2684";5,22085987701181
"2685";7,20900144365542
"2686";6,98513833074785
"2687";9,81056179514386
"2688";7,55011933463732
"2689";4,38143298062746
"2690";4,35532117022031
"2691";3,59578230699162
"2692";3,9087843175525
"2693";4,28994818151342
"2694";8,6686422487948
"2695";-1,98507889809427
"2696";2,89446251476898
"2697";4,60135784190003
"2698";1,1502247887404
"2699";9,8573018303166
"2700";4,29815509696443
"2701";1,64924560635923
"2702";2,32515863956797
"2703";7,61718548754032
"2704";10,6070280215123
"2705";4,62719448856328
"2706";5,32108642212894
"2707";2,15439481983469
"2708";8,94993413218755
"2709";7,16797077903791
"2710";-1,98776038857259
"2711";3,06430236254742
"2712";4,29764751697541
"2713";1,67551797985842
"2714";4,18032747319353
"2715";1,59967653720742
"2716";6,07792386119172
"2717";6,00693429159541
"2718";7,43295305941814
"2719";6,24936840780071
"2720";9,78234211656159
"2721";3,8415863681357
"2722";-1,45991010230929
"2723";5,07697763923966
"2724";6,94954653507649
"2725";3,79629320146159
"2726";9,20262943289874
"2727";8,2843060360582
"2728";6,61247989676365
"2729";5,20932427332383
"2730";3,34549810041865
"2731";4,46916989665417
"2732";6,40753354300977
"2733";7,90339036474307
"2734";4,111656029557
"2735";2,81524022472909
"2736";12,4268175855983
"2737";6,5556715110491
"2738";2,28919038398764
"2739";7,79293716902975
"2740";5,18505949369356
"2741";7,4803677455649
"2742";5,15539085768249
"2743";4,82471284626437
"2744";5,27183486213678
"2745";6,23834239115764
"2746";3,16974280536821
"2747";3,03391030918058
"2748";4,44566238158192
"2749";5,51390429491127
"2750";4,04787063419181
"2751";5,9509536873737
"2752";1,69479376219401
"2753";0,707124641397869
"2754";10,6760318975242
"2755";6,19363133918093
"2756";3,80891559981626
"2757";4,16012645452891
"2758";7,35535559313068
"2759";4,36903755731193
"2760";5,57634489163005
"2761";4,20582312170465
"2762";3,49582682618972
"2763";6,80656944056077
"2764";5,42448367505044
"2765";8,90543800091102
"2766";1,62380942697577
"2767";4,59407778185182
"2768";4,37303315354064
"2769";1,77541299825898
"2770";7,9935761787748
"2771";4,67780075277757
"2772";0,843326028705598
"2773";3,22357811781734
"2774";1,68399931806172
"2775";8,11726553784325
"2776";12,6287133705863
"2777";2,97885254259077
"2778";4,72330997569461
"2779";5,83920510287197
"2780";13,1268782570204
"2781";-1,98701039102721
"2782";3,45813279291105
"2783";1,39161572831677
"2784";4,31712558128926
"2785";4,17230234724198
"2786";2,81057358192521
"2787";10,5024671525706
"2788";5,77119601119493
"2789";12,1807561225639
"2790";7,47084987865506
"2791";1,20406354923189
"2792";2,73952635479545
"2793";5,81911525748886
"2794";3,26630317674487
"2795";6,06286906723283
"2796";7,19771792587466
"2797";6,26336682995321
"2798";4,59616149748745
"2799";3,06938319841227
"2800";1,13203793250751
"2801";6,02268469579494
"2802";7,76700702227869
"2803";4,76099177076446
"2804";7,26085295817344
"2805";11,682589050572
"2806";10,8014638458731
"2807";3,51528356967159
"2808";6,6401355241852
"2809";2,8933680867616
"2810";7,06944027170483
"2811";4,82491057976975
"2812";5,83276273419994
"2813";2,4229561567724
"2814";8,61613374749793
"2815";4,74746010056939
"2816";3,66224012613481
"2817";4,77013588215444
"2818";5,22919513998763
"2819";9,91059203508154
"2820";1,66782803499875
"2821";12,3769736104729
"2822";2,68006284061096
"2823";5,5239301248802
"2824";-1,17442409424776
"2825";3,03661840901083
"2826";7,1953200923862
"2827";6,51569917573706
"2828";6,23171666525765
"2829";3,59970408940194
"2830";-0,530717398173488
"2831";1,78152611882175
"2832";4,31051370402787
"2833";6,8649115249721
"2834";7,51233644416909
"2835";4,09133585253827
"2836";4,54534239676283
"2837";4,51144543242878
"2838";5,17353659886718
"2839";9,61143465675846
"2840";2,81986241572882
"2841";4,38571184134294
"2842";5,23617887732899
"2843";0,985202320444824
"2844";2,23691229439116
"2845";5,60078584582732
"2846";6,28120738321728
"2847";8,42027062814094
"2848";3,60288213068448
"2849";9,36170186370306
"2850";2,40633134804139
"2851";0,211150761493208
"2852";-0,838040336655981
"2853";8,31215082482175
"2854";5,91461633391637
"2855";4,60873433015442
"2856";4,11915983896432
"2857";9,7587663662203
"2858";8,60343651217774
"2859";1,98878086640225
"2860";0,826949051551323
"2861";8,25588764278959
"2862";6,68183541805203
"2863";3,46705704473086
"2864";6,18935589671329
"2865";-1,06969331173408
"2866";3,00457558119966
"2867";6,30502161657829
"2868";4,78126508292811
"2869";1,15433706765399
"2870";8,04579839203091
"2871";8,48917801760605
"2872";2,179880484629
"2873";4,44360011263094
"2874";7,19184181838075
"2875";7,59117452815599
"2876";3,41375715609541
"2877";2,3643804812957
"2878";6,03522622053616
"2879";-0,748054654089019
"2880";2,14976723195491
"2881";7,32076138117233
"2882";-0,111395216542911
"2883";1,39766861965208
"2884";4,2776448091569
"2885";4,09377949658836
"2886";-0,262134273061845
"2887";6,52813652567276
"2888";1,93563098874871
"2889";4,52582318779034
"2890";4,41028337899714
"2891";7,08988622249356
"2892";4,80205562085917
"2893";4,59695604335522
"2894";9,96422253200665
"2895";6,11568464606094
"2896";6,87062138783031
"2897";6,42469588049209
"2898";6,71490387993572
"2899";9,00720940111398
"2900";4,82868751710022
"2901";5,7285318392673
"2902";10,9089023984428
"2903";3,40988505971156
"2904";8,87302693860871
"2905";3,17876541178304
"2906";10,1304190259607
"2907";3,00125786071804
"2908";2,55688316985423
"2909";8,10920787334858
"2910";7,89479459783873
"2911";6,65513251238024
"2912";5,81956558802085
"2913";5,7255794100257
"2914";11,1642821181395
"2915";0,702396514345739
"2916";2,04099104884019
"2917";1,16257963128172
"2918";7,88226647112903
"2919";4,2630741939984
"2920";4,60997463230961
"2921";10,3499204550174
"2922";3,26292064164639
"2923";11,0683838037299
"2924";0,771677559069098
"2925";8,95350683914547
"2926";5,96936300772448
"2927";3,83419844002512
"2928";4,48148928983878
"2929";9,01692400333675
"2930";10,1114176171307
"2931";-0,0354034631540294
"2932";15,2632838250712
"2933";12,7338279631333
"2934";3,42403449603314
"2935";4,8068542843792
"2936";3,00935793338998
"2937";4,72099673422944
"2938";7,21957831473751
"2939";5,31008844479169
"2940";5,57602099461301
"2941";9,43642280808917
"2942";-1,61160543574255
"2943";3,52567085779454
"2944";5,43325181378867
"2945";2,65069808804695
"2946";8,18289872086112
"2947";3,66348307363392
"2948";3,7124595386817
"2949";8,56703540158956
"2950";7,50288221918451
"2951";4,54907756640776
"2952";4,01672860164061
"2953";0,655504129448023
"2954";2,90814624634513
"2955";12,7954706963896
"2956";4,88775495909785
"2957";7,74047567132996
"2958";4,44642050520581
"2959";6,82947288848434
"2960";4,84181957303608
"2961";9,09176586704437
"2962";3,48909974859685
"2963";-0,127180506045097
"2964";7,6956490493831
"2965";4,28679792051705
"2966";9,39022274159076
"2967";5,37313479943792
"2968";9,36122253149932
"2969";6,05068087852227
"2970";3,95292356102068
"2971";7,17679582345949
"2972";3,62228471113559
"2973";10,0542776937618
"2974";5,43975205041053
"2975";-1,08957127878878
"2976";3,58348975968191
"2977";0,102884219638886
"2978";-1,53506591828381
"2979";5,17762595326283
"2980";6,94358191009291
"2981";2,71571933400406
"2982";1,01347302162818
"2983";3,1939077583149
"2984";0,348424182948551
"2985";7,10900538545021
"2986";6,72350901532492
"2987";0,21412547130136
"2988";3,12779341528788
"2989";8,14164816526883
"2990";4,49582229401578
"2991";5,02854767739465
"2992";6,25172067193401
"2993";6,88050259004231
"2994";8,61872941612576
"2995";7,31769610584087
"2996";0,86729880780545
"2997";3,91271922405445
"2998";5,90689548739034
"2999";4,6727603716456
"3000";-1,53749584361178
"3001";2,72565582501685
"3002";8,04365345396925
"3003";5,47414148619556
"3004";0,582318687155838
"3005";5,64777861868861
"3006";4,52387758037646
"3007";7,01556162020334
"3008";11,3196758052529
"3009";0,452299606811429
"3010";3,4848094340276
"3011";4,58371117897279
"3012";-1,40861500115131
"3013";4,90634001211952
"3014";3,22049288626271
"3015";11,7068083057389
"3016";-3,75392864165007
"3017";9,46466350462245
"3018";8,02407400307337
"3019";7,20527488886089
"3020";5,44043597817442
"3021";2,86759911438739
"3022";8,31689420234485
"3023";2,34275880489321
"3024";7,08428545358563
"3025";6,20791755594391
"3026";8,2287145893055
"3027";3,21036070553452
"3028";3,25703711606892
"3029";5,90622969143663
"3030";5,91705546654301
"3031";9,12199506200676
"3032";6,4561982851582
"3033";5,43452011804295
"3034";7,52785953174634
"3035";3,36917655271171
"3036";8,27891568883729
"3037";1,93237518841523
"3038";6,01444211411862
"3039";-0,120537290838188
"3040";5,73934777462002
"3041";0,2961106065739
"3042";4,305545165104
"3043";-0,27236635019938
"3044";3,08114051030376
"3045";2,67149927019714
"3046";6,66432395896391
"3047";3,25363360974288
"3048";2,69421469438235
"3049";8,66454706344427
"3050";10,0075112290162
"3051";8,28044115263074
"3052";0,526272484575648
"3053";8,82995924778577
"3054";1,31438728778089
"3055";4,78414693405458
"3056";7,20337460993821
"3057";4,35833875882992
"3058";4,54882158914655
"3059";5,37614727869166
"3060";6,28357406631957
"3061";6,23405203721977
"3062";-0,179083761599908
"3063";4,47305529782032
"3064";5,86051556961492
"3065";6,77222003491804
"3066";4,04791914751211
"3067";2,89204507869748
"3068";0,897236595212058
"3069";2,8135782532405
"3070";4,63542522307123
"3071";3,09438185338042
"3072";6,78410806436173
"3073";6,10250369269328
"3074";0,173784695941182
"3075";5,95199553439499
"3076";6,62511397465383
"3077";4,21601903025646
"3078";4,92051271410091
"3079";3,7032850791388
"3080";4,11983977164016
"3081";1,97887962389806
"3082";6,2756227989197
"3083";1,32555022299354
"3084";3,22860603401865
"3085";2,25908579258453
"3086";2,38724685692999
"3087";3,89433308061928
"3088";3,54424245172172
"3089";2,9001143624539
"3090";4,23969830965213
"3091";0,245307175762463
"3092";5,33311510256397
"3093";6,89553847687056
"3094";1,15070392389828
"3095";0,760698135220983
"3096";11,6959913303314
"3097";5,71852172243815
"3098";5,15957878071441
"3099";4,40447763326894
"3100";6,47794328336223
"3101";5,1117231832797
"3102";3,3622641429298
"3103";3,70257179893387
"3104";3,96654588099934
"3105";4,04099181268274
"3106";2,74490337920908
"3107";8,22230457032276
"3108";5,28146646697847
"3109";2,68079951153527
"3110";6,77374620484526
"3111";6,05068543603439
"3112";4,58726125645128
"3113";6,20264560112021
"3114";2,28086301414669
"3115";4,4034792423138
"3116";2,00253588701833
"3117";1,44856869672921
"3118";4,00580404945493
"3119";5,50407440374545
"3120";2,26098340794946
"3121";4,47482561514662
"3122";-0,491338362658711
"3123";3,65978824419582
"3124";8,51200182417828
"3125";1,54575230696082
"3126";1,42120393985992
"3127";4,34041562447873
"3128";6,60401219894938
"3129";8,70832749656088
"3130";12,9612221858115
"3131";7,40267971422425
"3132";7,01436057966099
"3133";11,0837723511978
"3134";4,09722708839161
"3135";4,35995178346799
"3136";5,75981044883735
"3137";0,739735865478414
